Academic Performance (GPA),Relevant Skills (0-10),Experience (Months),Weekly Hours Available,Laptop Availability,Constant Internet Access,Internship Success
3.710192674275504,5,27,24,1,1,0
4.368611016491735,0,22,23,0,0,0
3.6845245709948666,9,13,32,1,0,0
2.6446111236179015,4,29,21,0,0,0
4.89447450247051,7,32,38,0,0,0
4.856810797735281,4,44,21,0,1,0
4.462973857871021,8,14,25,0,1,0
4.978319753910551,10,6,24,1,1,0
3.8612058320006573,5,14,38,1,0,0
4.906920875633015,7,41,22,1,0,0
2.6890126015418767,9,45,20,1,0,0
3.4142018706534283,7,37,39,1,0,0
3.0634531700169143,2,45,26,0,1,0
2.989582710335675,6,43,30,1,0,0
2.8520073722316903,6,10,24,1,0,0
4.056034103914992,9,28,23,1,1,0
4.4533046393682625,5,30,19,1,1,0
3.9457459985509016,6,24,21,0,1,0
2.867406773970524,1,23,25,0,0,0
4.527809424833677,8,18,24,0,0,0
4.089886767909321,9,1,19,0,0,0
3.4704142653174888,9,21,40,1,0,0
4.185325738840158,0,19,13,1,0,0
3.149762448107082,0,32,36,0,0,0
3.362980521235526,2,7,32,0,1,0
4.793714607829976,2,24,38,1,0,0
3.226261264178551,0,45,18,1,1,0
3.6749706703948415,6,8,30,0,1,0
4.725352843490036,3,33,29,0,1,0
4.269303375668819,9,22,40,0,0,0
2.655508065411757,1,4,18,0,0,0
2.868257610697426,9,24,30,1,1,0
2.519603976929792,4,7,34,1,0,0
4.077304475572909,5,15,33,1,0,0
3.619183563526046,8,47,29,0,1,0
2.8356871272556887,3,44,20,1,0,0
4.894835302641926,1,14,20,1,0,0
3.8241493098640498,4,0,16,0,0,0
3.104733235282223,2,21,30,0,0,0
3.7515089278867686,1,2,19,0,1,0
4.19905083183777,0,37,13,0,1,0
2.6905980449339113,9,13,14,0,0,0
3.18675953761973,1,35,14,0,0,0
4.517413727209984,5,17,20,1,0,0
3.6491621760066533,7,46,40,1,1,1
3.866442855080737,2,40,18,1,0,0
3.582040005523673,10,17,37,1,0,0
2.609749856607513,8,2,25,1,1,0
2.91437444955039,8,9,18,1,0,0
3.6138540968547272,1,48,31,0,1,0
3.0229636635198194,7,38,39,0,0,0
2.624947571649197,9,46,13,0,1,0
4.609124160129559,10,0,40,1,0,0
4.95298132291029,4,26,11,1,0,0
4.482857184991849,3,26,23,0,1,0
4.6344623042616675,9,10,12,0,1,0
3.1049428257926133,4,48,27,0,1,0
4.901567438782999,3,4,30,0,1,0
2.992314261133571,7,6,15,0,1,0
4.878574525904581,3,18,20,1,0,0
4.9870482349148775,9,28,30,1,1,1
4.279307014365122,5,14,27,1,1,0
4.952859329479555,1,34,21,0,1,0
3.923849448917759,4,46,14,1,1,0
3.148854457940226,5,36,18,0,0,0
3.592489714164052,4,11,29,1,0,0
3.983902338446965,1,29,37,0,0,0
2.6827039050675374,6,19,35,0,0,0
4.0558581615431155,3,36,27,1,0,0
4.952944591905736,7,2,28,1,1,0
2.9752691244593192,6,8,12,1,0,0
4.4814877907209585,6,40,18,1,0,0
4.769746984449048,8,38,13,1,1,0
4.859253982050552,0,25,40,0,1,0
4.900339011013618,9,1,26,1,0,0
3.80364909680368,5,22,26,1,0,0
4.943269769978759,5,22,40,0,1,0
4.393275517836097,5,20,32,1,0,0
2.9041785905924047,5,15,32,0,1,0
3.692250266169925,9,8,11,1,1,0
4.29582793843001,6,12,18,1,0,0
3.1183507895477085,9,27,18,0,0,0
4.1015379588722185,5,26,14,1,0,0
4.166501197616548,0,16,24,1,1,0
2.906749359521415,2,37,24,1,1,0
3.9127132811318908,1,35,12,1,0,0
4.429067277446519,5,0,28,0,0,0
3.747239161339855,7,17,37,0,0,0
2.5302577919402687,2,8,12,1,1,0
2.5225961726982304,9,12,15,1,1,0
3.3925733599250307,7,39,13,0,1,0
4.815485171079455,7,44,33,0,0,0
3.071691949009022,4,14,40,1,1,0
4.085909222179218,7,42,22,0,1,0
3.0551896767333013,5,43,36,0,0,0
3.3041749741488715,4,45,22,0,1,0
4.62010522400371,8,3,36,0,0,0
4.322153605674867,6,32,20,1,1,0
2.738498193283027,7,23,14,0,0,0
3.571755052466084,0,35,10,1,0,0
2.572924409113161,10,40,18,1,1,0
3.7022253665075224,1,9,26,0,0,0
4.1560850292526705,7,35,31,1,1,1
2.796256558995379,8,19,10,1,0,0
3.2222123472729143,3,40,12,0,0,0
3.4945915637553924,9,44,24,0,0,0
4.798827561640124,10,43,35,0,1,0
4.9831375385574095,9,10,30,1,0,0
2.61227824748904,8,11,40,1,0,0
4.4025198087384805,3,17,35,1,1,0
3.429310166005858,9,29,32,1,0,0
3.4811454655737,9,43,39,0,0,0
4.385662433367557,9,47,19,1,0,0
4.796066080363522,8,36,17,0,0,0
4.8773214862563705,10,19,21,0,1,0
3.942806465095802,6,24,34,0,0,0
3.392802898251257,1,11,31,0,0,0
4.468872714646948,8,20,24,1,1,0
3.1275034581557506,3,24,36,0,0,0
3.9101850720837943,7,10,18,1,0,0
3.3964461538121826,6,8,33,0,1,0
4.1415776842696905,6,24,34,0,1,0
3.1009972822337675,7,34,19,0,1,0
2.9789823643370643,0,31,29,1,1,0
4.795597716688593,4,48,18,0,0,0
2.754509207373842,1,13,24,0,1,0
3.764894769337329,1,0,32,0,0,0
3.0521319574075223,0,16,30,0,1,0
2.5973249083141687,4,24,30,1,0,0
2.590047045728566,1,7,10,1,1,0
2.938054430264568,3,4,11,0,1,0
4.666925886265,2,4,35,0,0,0
3.2061968599425668,2,40,28,1,1,0
4.8761479264382395,1,34,39,1,1,0
3.954055732472984,5,18,23,1,1,0
3.5915354744219155,1,22,17,0,0,0
3.9502220866736364,7,8,15,1,1,0
3.7917459630656696,7,29,21,0,1,0
4.396940634393313,4,15,35,1,0,0
3.2062401649321304,9,32,36,1,0,0
3.382625979000756,6,1,38,0,1,0
4.735235756333127,3,13,24,1,0,0
4.866141282876013,0,45,23,0,0,0
4.731395568716186,10,0,30,1,0,0
3.548619984893284,1,25,38,0,1,0
4.450913757517204,9,24,10,1,1,0
3.6908393332527467,9,15,37,1,0,0
3.7438496303652555,3,14,20,0,1,0
3.0117002726432096,0,25,37,0,0,0
3.9778257581462912,7,46,34,0,1,0
2.96533974438337,8,43,12,0,0,0
3.328911747667984,3,15,28,1,1,0
4.637575504049838,9,13,27,1,0,0
3.017689523027138,2,28,29,1,1,0
2.677895712933582,1,23,37,1,1,0
2.6725189815320407,4,46,11,1,0,0
4.85196130125777,2,14,38,1,1,0
3.7673010949045866,9,18,34,0,1,0
3.5235301795425458,6,7,37,1,1,0
4.527196452519796,10,33,35,1,1,1
4.589564819776291,5,1,16,0,1,0
3.3304775827890114,0,26,17,1,1,0
4.234045143684488,7,9,28,1,1,0
4.427807039629716,1,34,31,1,1,0
4.136626717164886,4,22,24,0,0,0
2.878987687000248,8,48,19,0,1,0
4.689707708792643,7,7,31,1,0,0
3.8477363818400216,1,27,38,0,1,0
3.2061810659250094,8,22,10,1,0,0
3.5630704635942347,4,3,15,1,1,0
2.5939277259972684,9,13,22,1,0,0
2.819667003056044,5,41,23,0,0,0
4.413866876289652,2,28,12,1,1,0
2.500029086888415,2,0,20,1,0,0
3.5414145712057303,9,3,12,1,1,0
3.806275452713971,7,31,28,1,1,0
2.636586050002431,10,32,19,1,0,0
4.932695407430832,9,48,36,0,1,0
3.06531332812418,9,25,24,1,0,0
3.260496799090702,1,16,20,0,0,0
3.2598562806375684,10,38,24,1,1,0
3.0760416552933747,1,22,35,0,1,0
2.5036845552157785,4,31,36,1,1,0
4.323361985219991,5,14,33,1,1,0
4.917113749498213,1,12,22,0,1,0
3.060733708212613,4,1,14,0,0,0
4.157617979508556,6,18,13,1,0,0
4.354740817396788,9,23,22,0,1,0
4.621063447726312,9,44,18,0,1,0
3.556572992534023,7,23,34,1,1,1
3.257327264101073,6,10,26,1,0,0
3.3132378350575777,7,21,11,1,0,0
4.281553332746282,8,14,33,1,0,0
4.541948666264091,4,9,14,1,1,0
2.9540349193915065,4,40,25,0,1,0
3.427352520394413,10,26,16,1,0,0
4.754850491872875,9,8,10,0,1,0
4.516733799236848,3,27,37,1,1,0
4.96214600690619,8,0,35,1,0,0
4.385620649205202,4,16,21,0,0,0
3.4829880025698055,1,30,30,1,1,0
3.9765945849865947,9,43,20,0,0,0
4.1525356356183005,7,9,21,0,1,0
2.6961395407928097,6,36,28,0,0,0
3.861242397759663,7,28,35,1,0,0
4.273302071181524,2,17,21,1,1,0
2.918303260002651,3,46,21,1,1,0
4.451579293563893,4,37,23,1,0,0
3.9594319512852794,5,38,11,1,1,0
4.880554464243986,0,48,11,1,0,0
2.6060557455172293,3,5,34,0,1,0
3.1633153438886676,10,39,38,1,0,0
4.003884698249561,9,11,13,1,0,0
3.2413997805148265,4,13,29,1,0,0
4.286060410178106,6,43,32,1,1,0
4.3975132063048274,4,9,35,0,0,0
2.756289910166186,0,19,25,0,0,0
3.784636160516919,10,14,19,0,0,0
3.7722263889776397,6,30,22,0,0,0
3.4232019255388524,7,6,11,0,1,0
4.83231215642418,6,40,12,1,1,0
4.568765799683053,10,9,28,0,0,0
4.243023454774092,3,9,15,0,0,0
4.285816589337494,7,47,28,1,1,0
3.654290359532798,4,38,36,1,0,0
4.802486302741439,9,27,30,0,1,0
4.236488568133213,8,29,29,1,0,0
4.322452654139541,9,36,28,1,1,0
4.654227259468363,4,2,17,0,0,0
3.1851789733554776,0,42,23,1,1,0
4.517677259666757,8,14,19,0,1,0
2.9881015073912303,4,20,12,0,1,0
3.3633548806122198,5,36,15,1,0,0
3.3390261356746067,3,11,38,0,1,0
4.9463136709728515,5,3,24,0,1,0
4.641343059369817,7,46,32,1,0,0
4.252924653975649,2,8,32,1,0,0
4.317641904038475,4,38,27,1,0,0
3.9051819860064274,1,41,23,1,0,0
4.867726667771297,1,27,28,0,1,0
3.740646882205904,6,22,37,1,0,0
3.451294274674736,9,44,35,1,0,0
2.9075883423289777,9,39,19,0,0,0
4.465514130652645,10,43,24,0,0,0
4.336109830188978,9,21,13,0,0,0
3.460887596310337,5,23,32,0,0,0
2.5629835348980734,3,25,11,1,0,0
4.597493319295027,4,29,12,1,1,0
2.5285449586351842,0,32,16,0,1,0
4.259249449072628,6,15,32,0,1,0
4.9256427743151425,7,21,25,0,1,0
3.5941533203705087,8,48,40,0,1,0
3.087433512489882,7,42,19,1,0,0
4.262177525108454,4,17,28,0,0,0
4.5428203550389625,2,6,37,1,0,0
3.8660757901946186,9,25,26,0,0,0
4.917588188140366,10,7,37,1,1,0
2.6291718041449026,8,5,28,1,1,0
3.76198899576132,5,29,14,1,0,0
4.296134868306375,4,38,32,1,0,0
4.656601177872947,2,22,29,0,1,0
2.948139029769475,5,31,22,1,1,0
4.500008704409204,2,21,22,0,1,0
3.881767689296363,9,41,20,1,0,0
3.491384204974908,5,42,20,1,0,0
2.829287571447734,3,44,25,0,1,0
4.663239397272282,1,8,24,0,1,0
2.8931830204492885,7,30,26,1,0,0
3.274469648022748,3,6,31,1,0,0
3.225113829906092,8,8,27,0,0,0
4.678535085477136,6,12,37,1,0,0
